7505,上有田,かみありた;kamiarita
825,上飯島,かみいいじま;kamiiijima
4016,上飯田,かみいいだ;kamiiida
1870,上井草,かみいぐさ;kamiigusa
7506,上伊集院,かみいじゅういん;kamiijuin
1871,上泉,かみいずみ;kamiizumi
118,上磯,かみいそ;kamiiso
9132,上伊田,かみいた;kamiita
1872,上板橋,かみいたばし;kamiitabashi
6228,上市,かみいち;kamiichi
4017,上市場,かみいちば;kamiichiba
8825,上一万,かみいちまん;kamiichiman
3452,上今井,かみいまい;kamiimai
1873,上今市,かみいまいち;kamiimaichi
7507,上伊万里,かみいまり;kamiimari
6521,上石見,かみいわみ;kamiiwami
7508,上臼杵,かみうすき;kamiusuki
7509,上浦,かみうら;kamiura
7116,上宇和,かみうわ;kamiuwa
8443,神尾,かみお;kamio
1874,上大井,かみおおい;kamioi
1875,上大岡,かみおおおか;kamiooka
3453,上大月,かみおおつき;kamiotsuki
7510,上岡,かみおか;kamioka
1876,上小川,かみおがわ;kamiogawa
4020,上小田井,かみおたい;kamiotai
120,上尾幌,かみおぼろ;kamioboro
6522,上嘉川,かみかがわ;kamikagawa
3454,上片桐,かみかたぎり;kamikatagiri
5085,上桂,かみかつら;kamikatsura
7511,上金田,かみかなだ;kamikanada
121,上川,かみかわ;kamikawa
5086,上川口,かみかわぐち;kamikawaguchi
6523,上川立,かみかわたち;kamikawatachi
1877,上神梅,かみかんばい;kamikambai
1878,上北沢,かみきたざわ;kamikitazawa
1879,上北台,かみきただい;kamikitadai
826,上北町,かみきたちょう;kamikitacho
1880,上熊谷,かみくまがや;kamikumagaya
7512,上熊本,かみくまもと;kamikumamoto
9389,上熊本駅前,かみくまもとえきまえ;kamikumamotostation
3455,上桑名川,かみくわながわ;kamikuwanagawa
5087,上古沢,かみこさわ;kamikosawa
5088,上狛,かみこま;kamikoma
6524,上郷,かみごう;kamigo
9737,上強羅,かみごうら;kamigora
5089,上郡,かみごおり;kamigori
3456,上境,かみさかい;kamisakai
5090,上栄町,かみさかえまち;kamisakaemachi
5091,上沢,かみさわ;kamisawa
9653,神沢,かみさわ;kamisawa
9376,上塩屋,かみしおや;kamishioya
827,上鹿折,かみししおり;kamishishiori
9167,上志段味,かみしだみ;kamishidami
1881,上石神井,かみしゃくじい;kamishakujii
3457,神城,かみしろ;kamishiro
5092,上新庄,かみしんじょう;kamishinjo
8427,上島,かみじま;えんしゅうかみじま;kamijima
9159,上島（西）,かみじまにし;かみじま;うえしまにし;うえしま;kamijimanishi
9623,上島（東）,かみじまひがし;かみしまひがし;うえしまひがし;かみじま;かみしま;うえしま;kamijimahigashi
3458,上条(新潟),かみじょう;kamijo
3459,上条(長野),かみじょう;kamijo
1882,上菅谷,かみすがや;kamisugaya
6525,神杉,かみすぎ;kamisugi
828,上杉,かみすぎ;kamisugi
6526,上菅,かみすげ;kamisuge
3460,上諏訪,かみすわ;kamisuwa
7515,上川内,かみせんだい;kamisendai
7516,上田浦,かみたのうら;kamitanoura
8568,上滝,かみだき;kamidaki
6527,上戸手,かみとで;kamitode
5093,上鳥羽口,かみとばぐち;kamitobaguchi
4023,上豊田,かみとよた;kamitoyota
5094,上中,かみなか;kaminaka
1883,上中里,かみなかざと;kaminakazato
1884,上長瀞,かみながとろ;kaminagatoro
1885,上永谷,かみながや;kaminagaya
5095,神ノ木,かみのき;kaminoki
1886,上野毛,かみのげ;kaminoge
9052,上之郷,かみのごう;kaminogo
4024,上ノ庄,かみのしょう;kaminosho
829,上野尻,かみのじり;kaminojiri
5096,上ノ太子,かみのたいし;kaminotaishi
6529,上の町,かみのちょう;kaminocho
126,上野幌,かみのっぽろ;kaminopporo
4025,上野部,かみのべ;kaminobe
4026,上野間,かみのま;kaminoma
830,上野目,かみのめ;kaminome
831,かみのやま温泉,かみのやまおんせん;kaminoyamaonsen
832,上浜,かみはま;kamihama
833,上桧木内,かみひのきない;kamihinokinai
6530,上深川,かみふかわ;kamifukawa
1887,上福岡,かみふくおか;kamifukuoka
834,上二田,かみふただ;kamifutada
127,上富良野,かみふらの;kamifurano
1888,上星川,かみほしかわ;kamihoshikawa
7517,上穂波,かみほなみ;kamihonami
835,上保原,かみほばら;kamihobara
8569,上堀,かみほり;kamihori
128,上幌延,かみほろのべ;kamihoronobe
129,上幌向,かみほろむい;kamihoromui
1889,上本郷,かみほんごう;kamihongo
6229,上本町(富山),かみほんまち;kamihonmachi
4027,上前津,かみまえづ;kamimaezu
1890,上町,かみまち;kamimachi
8826,上町一丁目,かみまちいっちょうめ;kamimachi1chome
8827,上町五丁目,かみまちごちょうめ;kamimachi5chome
8828,上町二丁目,かみまちにちょうめ;kamimachi2chome
8829,上町四丁目,かみまちよんちょうめ;kamimachi4chome
8256,上松川,かみまつかわ;kamimatsukawa
4028,上丸渕,かみまるぶち;kamimarubuchi
4029,上万場,かみまんば;kamimamba
7518,上三緒,かみみお;kamimio
1891,上溝,かみみぞ;kamimizo
6531,上三田,かみみた;kamimita
1892,上三依塩原温泉口,かみみよりしおばらおんせんぐち;kamimiyorishiobaraonsenguchi
9630,神村学園前,かみむらがくえんまえ;kamimuragakuenmae
1893,上牧(群馬),かみもく;kamimoku
836,上盛岡,かみもりおか;kamimorioka
8570,上諸江,かみもろえ;kamimoroe
8444,神谷,かみや;kamiya
6532,上八木,かみやぎ;kamiyagi
5097,上夜久野,かみやくの;kamiyakuno
4030,上社,かみやしろ;kamiyashiro
8696,上安,かみやす;kamiyasu
1894,神谷町,かみやちょう;kamiyacho
9203,紙屋町西,かみやちょうにし;kamiyachonishi
8697,紙屋町東,かみやちょうひがし;kamiyachohigashi
3461,神山,かみやま;kamiyama
6533,上山口,かみやまぐち;kamiyamaguchi
837,上湯沢,かみゆざわ;kamiyuzawa
4031,上横須賀,かみよこすか;kamiyokosuka
838,上米内,かみよない;kamiyonai
839,上涌谷,かみわくや;kamiwakuya
3462,冠着,かむりき;kamuriki
5098,学文路,かむろ;kamuro
1895,亀有,かめあり;kameari
7519,亀井,かめい;kamei
1896,亀戸,かめいど;kameido
1897,亀戸水神,かめいどすいじん;kameidosuijin
5099,亀岡,かめおか;kameoka
7521,亀川,かめがわ;kamegawa
4032,亀崎,かめざき;kamezaki
4033,亀島,かめじま;kamejima
3463,亀田,かめだ;kameda
6534,亀嵩,かめだけ;kamedake
6535,亀甲,かめのこう;kamenoko
4034,亀山(三重),かめやま;kameyama
5100,亀山(兵庫),かめやま;kameyama
3464,加茂(新潟),かも;kamo
5101,加茂(京都),かも;kamo
9047,加茂(三重),かも;kamo
9462,賀茂,かも;kamo
1898,鴨居,かもい;kamoi
9368,鴨池,かもいけ;kamoike
6536,鴨方,かもがた;kamogata
7117,鴨川,かもがわ;kamogawa
4035,加茂郷,かもごう;kamogo
7118,鴨島,かもじま;kamojima
6537,加茂中,かもなか;kamonaka
4036,加茂野,かもの;kamono
1899,鴨宮,かものみや;kamonomiya
1900,加茂宮,かものみや;kamonomiya
8830,鴨部,かもべ;kamobe
840,萱草,かやくさ;kayakusa
5102,萱島,かやしま;kayashima
130,茅沼,かやぬま;kayanuma
1901,茅場町,かやばちょう;kayabacho
1902,栢山,かやま;kayama
9019,茅町,かやまち;kayamachi
8831,萱町６丁目,かやまちろくちょうめ;kayamachi6
3465,唐笠,からかさ;karakasa
5103,辛皮,からかわ;karakawa
1903,唐木田,からきだ;karakida
5104,唐崎,からさき;karasaki
9405,辛島町,からしまちょう;karashimacho
4037,烏江,からすえ;karasue
5105,烏丸,からすま;からすまる;karasuma
5106,烏丸御池,からすまおいけ;からすまるおいけ;karasumaoike
1904,烏山,からすやま;karasuyama
7522,唐津,からつ;karatsu
5107,唐櫃台,からとだい;karatodai
5108,唐橋前,からはしまえ;karahashimae
7523,狩生,かりう;kariu
841,狩川,かりかわ;karikawa
842,狩場沢,かりばさわ;karibasawa
4038,刈谷,かりや;kariya
4039,刈谷市,かりやし;kariyashi
4040,苅安賀,かりやすか;kariyasuka
3466,刈羽,かりわ;kariwa
843,刈和野,かりわの;kariwano
3467,軽井沢,かるいざわ;karuizawa
6538,狩留家,かるが;karuga
6539,かるが浜,かるがはま;karugahama
9193,苅藻,かるも;karumo
7524,嘉例川,かれいがわ;kareigawa
1905,河合,かわい;kawai
1906,川井,かわい;kawai
5109,川合高岡,かわいたかおか;kawaitakaoka
5110,河合西,かわいにし;kawainishi
844,川内(岩手),かわうち;kawauchi
9693,川内(宮城),かわうち;kawauchi
1907,川角,かわかど;kawakado
3468,川岸,かわぎし;kawagishi
8257,川倉,かわくら;kawakura
1908,川口,かわぐち;kawaguchi
3469,河口湖,かわぐちこ;kawaguchiko
9182,川口元郷,かわぐちもとごう;kawaguchimotogo
5111,河毛,かわけ;kawake
4041,河芸,かわげ;kawage
845,川桁,かわげた;kawageta
1909,川越,かわごえ;kawagoe
1910,川越市,かわごえし;kawagoeshi
4408,川越富洲原,かわごえとみすはら;とみすはら;kawagoetomisuhara
6540,河佐,かわさ;kawasa
1911,川崎,かわさき;kawasaki
6541,河崎口,かわさきぐち;kawasakiguchi
1912,川崎新町,かわさきしんまち;kawasakishimmachi
1913,川崎大師,かわさきだいし;kawasakidaishi
1914,川島,かわしま;kawashima
7525,川尻,かわしり;かわじり;kawashiri
3470,川路,かわじ;kawaji
1915,川治温泉,かわじおんせん;kawajionsen
1916,川治湯元,かわじゆもと;ゆもと;kawajiyumoto
5112,河瀬,かわせ;kawase
4042,川添,かわぞえ;kawazoe
7119,川田,かわた;kawata
7527,川棚,かわたな;kawatana
6542,川棚温泉,かわたなおんせん;kawatanaonsen
846,川渡温泉,かわたびおんせん;kawatabionsen
5113,河内天美,かわちあまみ;あまみ;kawachiamami
5114,河内磐船,かわちいわふね;いわふね;kawachiiwafune
5115,河内永和,かわちえいわ;えいわ;kawachieiwa
5116,河内堅上,かわちかたかみ;かたかみ;kawachikatakami
5117,河内国分,かわちこくぶ;こくぶ;kawachikokubu
5118,河内小阪,かわちこさか;こさか;kawachikosaka
5119,河内長野,かわちながの;ながの;kawachinagano
5120,河内花園,かわちはなぞの;はなぞの;kawachihanazono
5121,河内松原,かわちまつばら;まつばら;kawachimatsubara
5122,河内森,かわちもり;もり;kawachimori
5123,河内山本,かわちやまもと;やまもと;kawachiyamamoto
1918,河津,かわづ;kawazu
8698,川跡,かわと;kawato
1919,川奈,かわな;kawana
4043,川名,かわな;kawana
3471,川中島,かわなかじま;kawanakajima
5124,川西(大阪),かわにし;kawanishi
6544,川西(山口),かわにし;kawanishi
5125,川西池田,かわにしいけだ;kawanishiikeda
5126,川西能勢口,かわにしのせぐち;kawanishinoseguchi
8460,川根温泉笹間渡,かわねおんせんささまど;ささまど;kawaneonsensasamado
8445,川根小山,かわねこやま;kawanekoyama
8446,川根両国,かわねりょうごく;kawaneryogoku
4044,河曲,かわの;kawano
7120,川之江,かわのえ;kawanoe
6545,河原,かわはら;kawahara
132,川端,かわばた;kawabata
7528,川東(佐賀),かわひがし;kawahigashi
848,川東(福島),かわひがし;kawahigashi
849,川部,かわべ;kawabe
850,川辺,かわべ;kawabe
852,川辺沖,かわべおき;kawabeoki
6547,川辺宿,かわべじゅく;kawabejuku
9430,河辺の森,かわべのもり;kawabenomori
1920,川間,かわま;kawama
853,川前,かわまえ;kawamae
1921,川俣,かわまた;kawamata
7529,川南,かわみなみ;kawaminami
9150,川宮,かわみや;kawamiya
7530,川村(熊本),かわむら;kawamura
9151,川村(愛知),かわむら;kawamura
6548,河山,かわやま;kawayama
133,川湯温泉,かわゆおんせん;kawayuonsen
7531,香春,かわら;kawara
6549,川原石,かわらいし;kawaraishi
5127,瓦ケ浜,かわらがはま;kawaragahama
7532,香春口三萩野,かわらぐちみはぎの;kawaraguchimihagino
4045,河原田,かわらだ;kawarada
4046,川原町,かわらまち;kawaramachi
5128,河原町(京都),かわらまち;kawaramachi
854,河原町(宮城),かわらまち;kawaramachi
9081,瓦町,かわらまち;kawaramachi
9403,河原町(熊本),かわらまち;kawaramachi
1922,川原湯温泉,かわらゆおんせん;kawarayuonsen
9578,川和町,かわわちょう;kawawacho
7121,観音寺(香川),かんおんじ;かんのんじ;kanonji
8699,観音町(広島),かんおんまち;かんのんまち;kanonmachi
7533,韓々坂,かんかんざか;kankanzaka
5129,観月橋,かんげつきょう;kangetsukyo
9340,観光通,かんこうどおり;kankodori
5130,関西空港,かんさいくうこう;kansaiairport
7122,神前(香川),かんざき;kanzaki
7534,神埼,かんざき;kanzaki
5131,神崎川,かんざきがわ;kanzakigawa
134,環状通東,かんじょうどおりひがし;kanjodorihigashi
8447,閑蔵,かんぞう;kanzo
7535,干拓の里,かんたくのさと;kantakunosato
1923,神田(東京),かんだ;kanda
7536,苅田,かんだ;kanda
5132,関大前,かんだいまえ;kandaimae
1924,神立,かんだつ;kandatsu
1925,関内,かんない;kannai
6550,神辺,かんなべ;kannabe
1926,函南,かんなみ;kannami
5133,神野,かんの;kanno
7123,甲浦,かんのうら;kannoura
1927,観音,かんのん;かんおん;kannon
4047,観音寺(愛知),かんのんじ;かんおんじ;kannonji
8571,観音町(福井),かんのんまち;かんおんまち;kannonmachi
4048,蒲原,かんばら;kambara
4049,神戸(愛知),かんべ;kambe
5134,上牧(大阪),かんまき;kammaki
855,神俣,かんまた;kammata
9620,関門海峡めかり,かんもんかいきょうめかり;kammonkaikyomekari
9574,歓遊舎ひこさん,かんゆうしゃひこさん;kanyushahikosan
9146,甘露寺前,かんろじまえ;kanrojimae
1928,外苑前,がいえんまえ;gaiemmae
7124,学,がく;gaku
5135,学園都市,がくえんとし;gakuentoshi
9275,学園通り,がくえんどおり;gakuendori
135,学園前(札幌),がくえんまえ;gakuenmae
1929,学園前(千葉),がくえんまえ;gakuemmae
5136,学園前(奈良),がくえんまえ;gakuemmae
1930,学芸大学,がくげいだいがく;gakugeidaigaku
9270,学習院下,がくしゅういんした;gakushuinshita
136,学田,がくでん;gakuden
4050,楽田,がくでん;gakuden
8448,岳南江尾,がくなんえのお;gakunanenoo
8449,岳南原田,がくなんはらだ;gakunanharada
8450,岳南富士岡,がくなんふじおか;gakunanfujioka
8515,学門,がくもん;gakumon
9532,学研北生駒,がっけんきたいこま;gakkenkitaikoma
9533,学研奈良登美ケ丘,がっけんならとみがおか;gakkennaratomigaoka
7537,学校前,がっこうまえ;gakkomae
3473,勝木,がつぎ;gatsugi
4052,蒲郡,がまごおり;gamagori
4053,蒲郡競艇場前,がまごおりきょうていじょうまえ;gamagorikyoteijomae
1931,蒲生,がもう;gamo
5137,蒲生四丁目,がもうよんちょうめ;がもよん;gamo4chome
4054,岩水寺,がんすいじ;gansuiji
7538,感田,がんだ;ganda
7539,雁ノ巣,がんのす;gannosu
3472,ガーラ湯沢,がーらゆざわ;galayuzawa
5138,紀伊,きい;kii
4055,紀伊有田,きいありた;ありた;kiiarita
4056,紀伊井田,きいいだ;いだ;kiiida
4057,紀伊市木,きいいちぎ;いちぎ;kiiichigi
4058,紀伊内原,きいうちはら;うちはら;kiiuchihara
4059,紀伊浦神,きいうらがみ;うらがみ;kiiuragami
5139,紀伊小倉,きいおぐら;おぐら;kiiogura
4060,紀伊勝浦,きいかつうら;かつうら;kiikatsuura
5140,紀伊神谷,きいかみや;かみや;kiikamiya
8516,紀伊御坊,きいごぼう;kiigobo
4061,紀伊佐野,きいさの;さの;kiisano
5141,紀伊清水,きいしみず;しみず;kiishimizu
4062,紀伊新庄,きいしんじょう;しんじょう;kiishinjo
4063,紀伊田辺,きいたなべ;たなべ;kiitanabe
4064,紀伊田原,きいたはら;たはら;kiitahara
4065,紀伊天満,きいてんま;てんま;kiitemma
4066,紀伊富田,きいとんだ;とんだ;きいとみた;とみた;kiitonda
5142,紀伊中ノ島,きいなかのしま;なかのしま;kiinakanoshima
4067,紀伊長島,きいながしま;ながしま;kiinagashima
5143,紀伊長田,きいながた;ながた;kiinagata
4068,紀伊日置,きいひき;ひき;kiihiki
4069,紀伊姫,きいひめ;ひめ;kiihime
5144,紀伊細川,きいほそかわ;ほそかわ;kiihosokawa
4070,紀伊宮原,きいみやはら;みやはら;kiimiyahara
5145,紀伊山田,きいやまだ;やまだ;kiiyamada
4071,紀伊由良,きいゆら;ゆら;kiiyura
7540,喜入,きいれ;kiire
1932,木下,きおろし;きのした;kioroshi
4072,気賀,きが;kiga
7125,木岐,きき;kiki
7541,喜々津,ききつ;kikitsu
137,桔梗,ききょう;kikyo
5146,桔梗が丘,ききょうがおか;kikyogaoka
1933,菊川(東京),きくかわ;きくがわ;kikukawa
7542,企救丘,きくがおか;kikugaoka
4074,菊川(静岡),きくがわ;kikugawa
138,菊水,きくすい;kikusui
856,喜久田,きくた;kikuta
1934,菊名,きくな;kikuna
7126,菊間,きくま;kikuma
139,木古内,きこない;kikonai
6551,吉舎,きさ;kisa
5148,私市,きさいち;kisaichi
857,象潟,きさかた;kisakata
1935,木更津,きさらづ;kisarazu
1936,木崎,きざき;kizaki
5149,喜志,きし;kishi
9147,貴志,きし;kishi
1937,岸根公園,きしねこうえん;kishinekoen
5150,岸里,きしのさと;kishinosato
5151,岸里玉出,きしのさとたまで;kishinosatotamade
5152,岸辺,きしべ;kishibe
9269,鬼子母神前,きしぼじんまえ;きしもじんまえ;kishibojimmae
6553,岸本,きしもと;kishimoto
9367,騎射場,きしゃば;kishaba
5153,岸和田,きしわだ;kishiwada
6554,木次,きすき;kisuki
9726,衣摺加美北,きずりかみきた;kizurikamikita
9671,奇跡の一本松,きせきのいっぽんまつ;kisekinoipponmatsu
4075,木曽川,きそがわ;kisogawa
4076,木曽川堤,きそがわづつみ;kisogawazutsumi
3474,木曽平沢,きそひらさわ;ひらさわ;kisohirasawa
3475,木曽福島,きそふくしま;ふくしま;kisofukushima
5154,喜多,きた;kita
1938,北赤羽,きたあかばね;kitaakabane
1939,北上尾,きたあげお;kitaageo
1940,北朝霞,きたあさか;kitaasaka
858,北余目,きたあまるめ;kitaamarume
1941,北綾瀬,きたあやせ;kitaayase
3476,北新井,きたあらい;kitaarai
4077,北安城,きたあんじょう;kitaanjo
3477,北飯山,きたいいやま;kitaiiyama
4078,北池野,きたいけの;kitaikeno
1942,北池袋,きたいけぶくろ;kitaikebukuro
5155,北伊丹,きたいたみ;kitaitami
140,北一已,きたいちやん;kitaichiyan
7127,北伊予,きたいよ;kitaiyo
5156,北宇智,きたうち;kitauchi
9546,北内,きたうち;kitauchi
7128,北浦(高知),きたうら;kitaura
859,北浦(宮城),きたうら;kitaura
1943,北浦湖畔,きたうらこはん;kitaurakohan
1944,北浦和,きたうらわ;kitaurawa
7129,北宇和島,きたうわじま;kitauwajima
860,北大石田,きたおおいしだ;kitaoishida
4080,北大垣,きたおおがき;kitaogaki
5157,北大路,きたおおじ;kitaoji
5158,北大野,きたおおの;kitaono
861,北大曲,きたおおまがり;kitaomagari
3478,北大町,きたおおまち;kitaomachi
1945,北大宮,きたおおみや;kitaomiya
4082,北岡崎,きたおかざき;kitaokazaki
3479,北小谷,きたおたり;kitaotari
5159,北加賀屋,きたかがや;kitakagaya
1946,北柏,きたかしわ;kitakashiwa
1947,北春日部,きたかすかべ;kitakasukabe
862,喜多方,きたかた;kitakata
863,北金岡,きたかなおか;kitakanaoka
1948,北鹿沼,きたかぬま;kitakanuma
864,北金ケ沢,きたかねがさわ;kitakanegasawa
1949,北鎌倉,きたかまくら;kitakamakura
865,北上,きたかみ;kitakami
7544,北方(佐賀),きたがた;kitagata
7545,北方(福岡),きたがた;kitagata
4085,北方真桑,きたがたまくわ;kitagatamakuwa
7546,北川,きたがわ;kitagawa
7130,北河内(徳島),きたがわち;kitagawachi
4086,北楠,きたくす;kitakusu
7547,北熊本,きたくまもと;kitakumamoto
8833,北久米,きたくめ;kitakume
1950,北久里浜,きたくりはま;kitakurihama
141,北剣淵,きたけんぶち;kitakembuchi
1951,北鴻巣,きたこうのす;kitakonosu
1952,北小金,きたこがね;kitakogane
1953,北国分,きたこくぶん;kitakokubun
1954,北越谷,きたこしがや;kitakoshigaya
5160,北小松,きたこまつ;kitakomatsu
8624,北府,きたご;きたふ;にしたけふ;kitago
7548,北郷,きたごう;kitago
6555,北河内(山口),きたごうち;kitagouchi
4087,北神戸,きたごうど;kitagoudo
3480,北五泉,きたごせん;kitagosen
1955,北坂戸,きたさかど;kitasakado
7549,北佐世保,きたさせぼ;kitasasebo
5161,北鯖江,きたさばえ;kitasabae
142,北３４条,きたさんじゅうよじょう;kitasanjuyojo
3481,北三条,きたさんじょう;kitasanjo
9596,北参道,きたさんどう;kitasando
1956,北品川,きたしながわ;kitashinagawa
5162,北信太,きたしのだ;kitashinoda
866,北白川,きたしらかわ;kitashirakawa
4088,北新川,きたしんかわ;kitashinkawa
5163,北新地,きたしんち;kitashinchi
1957,北新横浜,きたしんよこはま;kitashinyokohama
143,北１３条東,きたじゅうさんじょうひがし;kitajusanjohigashi
144,北１２条,きたじゅうにじょう;kitajunijo
145,北１８条,きたじゅうはちじょう;kitajuhachijo
3482,北条,きたじょう;kitajo
5164,北助松,きたすけまつ;kitasukematsu
8375,北須坂,きたすざか;kitasuzaka
5165,北鈴蘭台,きたすずらんだい;kitasuzurandai
1958,北千住,きたせんじゅ;kitasenju
1959,北千束,きたせんぞく;kitasenzoku
867,北仙台,きたせんだい;kitasendai
5166,北千里,きたせんり;kitasenri
868,北高岩,きたたかいわ;kitatakaiwa
1960,北高崎,きたたかさき;kitatakasaki
5167,北巽,きたたつみ;kitatatsumi
5168,北田辺,きたたなべ;kitatanabe
1962,北茅ケ崎,きたちがさき;kitachigasaki
146,北秩父別,きたちっぷべつ;kitachippubetsu
7131,木太町,きたちょう;kitacho
5169,北天下茶屋,きたてんがちゃや;kitatengachaya
869,北常盤,きたときわ;kitatokiwa
1963,北戸田,きたとだ;kitatoda
3483,北殿,きたとの;kitatono
3484,北中込,きたなかごみ;kitanakagomi
3485,北長岡,きたながおか;kitanagaoka
9505,北長瀬,きたながせ;kitanagase
3486,北長野,きたながの;kitanagano
7550,北永野田,きたながのだ;kitanaganoda
148,北永山,きたながやま;kitanagayama
7132,喜多灘,きたなだ;kitanada
1964,北習志野,きたならしの;kitanarashino
8376,北新・松本大学前,きたにいまつもとだいがくまえ;きたにいまつもとだいがくまえ;まつもとだいがくまえ;kitaniimatsumotodaigakumae
149,北２４条,きたにじゅうよじょう;kitanijuyojo
1965,北野(東京),きたの;kitano
7551,北野(福岡),きたの;kitano
870,北能代,きたのしろ;kitanoshiro
5170,北野田,きたのだ;kitanoda
5171,北野白梅町,きたのはくばいちょう;kitanohakubaicho
871,北野辺地,きたのへじ;kitanoheji
7552,北延岡,きたのべおか;kitanobeoka
4090,北野桝塚,きたのますづか;kitanomasuzuka
1966,北八王子,きたはちおうじ;kitahachioji
1967,北初富,きたはつとみ;kitahatsutomi
5172,北花田,きたはなだ;kitahanada
150,北浜(北海道),きたはま;kitahama
5173,北浜(大阪),きたはま;kitahama
1968,北原,きたはら;kitahara
5174,北畠,きたばたけ;kitabatake
9116,木太東口,きたひがしぐち;kitahigashiguchi
151,北日ノ出,きたひので;kitahinode
152,北広島,きたひろしま;kitahiroshima
153,北美瑛,きたびえい;kitabiei
154,北比布,きたぴっぷ;kitapippu
1969,北藤岡,きたふじおか;kitafujioka
1970,北府中,きたふちゅう;kitafuchu
5175,北埠頭,きたふとう;kitafuto
155,北舟岡,きたふなおか;kitafunaoka
3487,北細野,きたほその;kitahosono
3488,北堀之内,きたほりのうち;kitahorinouchi
8572,北間,きたま;kitama
7553,北俣,きたまた;kitamata
1971,北松戸,きたまつど;kitamatsudo
3489,北松本,きたまつもと;kitamatsumoto
872,北丸森,きたまるもり;kitamarumori
156,北見,きたみ;kitami
1972,喜多見,きたみ;kitami
1973,北水海道,きたみつかいどう;kitamitsukaido
1974,北真岡,きたもおか;kitamoka
1975,北本,きたもと;kitamoto
873,北森,きたもり;kitamori
1976,北山(栃木),きたやま;kitayama
4091,喜多山(愛知),きたやま;kitayama
5176,北山(京都),きたやま;kitayama
7133,喜多山(愛媛),きたやま;kitayama
7134,北山(高知),きたやま;kitayama
874,北山(宮城),きたやま;kitayama
875,北山形,きたやまがた;kitayamagata
9580,北山田(神奈川),きたやまた;きたやまだ;kitayamata
7554,北山田(大分),きたやまだ;kitayamada
3490,北吉田,きたよしだ;kitayoshida
157,北吉原,きたよしはら;kitayoshihara
1977,北与野,きたよの;kitayono
876,北四番丁,きたよばんちょう;kitayobancho
4092,木田,きだ;kida
1978,吉祥寺,きちじょうじ;kichijoji
9158,吉根,きっこ;kikko
9156,吉根口,きっこぐち;kikkoguchi
9218,吉根住宅,きっこじゅうたく;kikkojutaku
7555,杵築,きつき;kitsuki
8452,狐ケ崎,きつねがさき;kitsunegasaki
5178,木津(京都),きづ;kizu
5179,木津(兵庫),きづ;kizu
5180,木津川,きづがわ;kizugawa
5181,木津川台,きづがわだい;kizugawadai
877,木造,きづくり;kizukuri
878,木戸,きど;kido
7556,城戸南蔵院前,きどなんぞういんまえ;なんぞういんまえ;kidonanzoinmae
7135,鬼無,きなし;kinashi
1979,衣笠,きぬがさ;kinugasa
1980,鬼怒川温泉,きぬがわおんせん;kinugawaonsen
1981,鬼怒川公園,きぬがわこうえん;kinugawakoen
5182,絹延橋,きぬのべばし;kinunobebashi
8834,衣山,きぬやま;kinuyama
5183,木野,きの;kino
7557,木上,きのえ;kinoe
5184,紀ノ川,きのかわ;kinokawa
5185,城崎温泉,きのさきおんせん;kinosakionsen
3491,木ノ下,きのした;kinoshita
4093,来宮,きのみや;kinomiya
5186,木ノ本,きのもと;kinomoto
6556,木野山,きのやま;kinoyama
1982,木場,きば;kiba
7558,木花,きばな;kibana
6557,吉備津,きびつ;kibitsu
6558,吉備真備,きびのまきび;kibinomakibi
5187,貴生川,きぶかわ;kibukawa
5189,貴船口,きぶねぐち;kibuneguchi
1983,希望ケ丘,きぼうがおか;kibogaoka
7845,希望が丘高校前,きぼうがおかこうこうまえ;kibogaokakokomae
6559,来待,きまち;kimachi
6560,木見,きみ;kimi
4094,紀三井寺,きみいでら;kimiidera
1984,君ケ浜,きみがはま;kimigahama
1985,君津,きみつ;kimitsu
5190,紀見峠,きみとうげ;kimitoge
5191,伽羅橋,きゃらばし;kyarabashi
8835,木屋町,きやちょう;kiyacho
5192,気山,きやま;kiyama
7559,基山,きやま;kiyama
8656,急患医療センター前,きゅうかんいりょうせんたーまえ;kyukaniryocentermae
9198,旧居留地・大丸前,きゅうきょりゅうちだいまるまえ;きゅうきょりゅうちだいまるまえ;だいまるまえ;kyukyoryuchidaimarumae
7560,九産大前,きゅうさんだいまえ;kyusandaimae
7561,九州工大前,きゅうしゅうこうだいまえ;kyushukodaimae
9617,九州鉄道記念館,きゅうしゅうてつどうきねんかん;kyushutetsudokinenkan
8700,球場前(岡山),きゅうじょうまえ;kyujomae
9236,球場前(高知),きゅうじょうまえ;kyujomae
7562,球泉洞,きゅうせんどう;kyusendo
9504,九大学研都市,きゅうだいがっけんとし;がっけんとし;kyudaigakkentoshi
5193,久宝寺,きゅうほうじ;kyuhoji
5194,久宝寺口,きゅうほうじぐち;kyuhojiguchi
7563,厳木,きゅうらぎ;kyuragi
7564,教育大前,きょういくだいまえ;kyoikudaimae
7136,教会前,きょうかいまえ;kyokaimae
3492,京ケ瀬,きょうがせ;kyogase
5195,京口,きょうぐち;kyoguchi
5196,孝子,きょうし;kyoshi
8517,京セラ前,きょうせらまえ;kyoseramae
5197,京田辺,きょうたなべ;kyotanabe
5580,京丹後大宮,きょうたんごおおみや;おおみや;kyotangoomiya
1986,競艇場前,きょうていじょうまえ;kyoteijomae
6231,経田,きょうでん;kyoden
5198,京都,きょうと;kyoto
5199,京都市役所前,きょうとしやくしょまえ;kyotoshiyakushomae
5200,京都精華大前,きょうとせいかだいまえ;kyotoseikadaimae
